datetime_utc,open,high,low,close,volume
2024-06-07T10:39:00.000Z,71242.80000000,71272.00000000,71242.79000000,71272.00000000,6.58556000
2024-06-07T10:40:00.000Z,71271.99000000,71289.59000000,71271.99000000,71289.59000000,5.80378000
2024-06-07T10:41:00.000Z,71289.58000000,71322.11000000,71289.58000000,71322.11000000,13.13915000
2024-06-07T10:42:00.000Z,71322.10000000,71340.69000000,71322.10000000,71334.40000000,7.97142000
2024-06-07T10:43:00.000Z,71334.39000000,71334.40000000,71328.02000000,71328.03000000,6.52974000
2024-06-07T10:44:00.000Z,71328.03000000,71330.69000000,71328.02000000,71330.69000000,4.40984000
2024-06-07T10:45:00.000Z,71330.69000000,71330.69000000,71330.68000000,71330.69000000,4.09773000
2024-06-07T10:46:00.000Z,71330.68000000,71330.69000000,71330.68000000,71330.69000000,1.68510000
2024-06-07T10:47:00.000Z,71330.69000000,71347.77000000,71330.68000000,71347.76000000,7.70391000
2024-06-07T10:48:00.000Z,71347.76000000,71347.77000000,71330.69000000,71330.70000000,12.66279000
2024-06-07T10:49:00.000Z,71330.70000000,71347.76000000,71330.69000000,71347.76000000,4.32268000
2024-06-07T10:50:00.000Z,71347.76000000,71347.76000000,71326.51000000,71326.52000000,12.51857000
2024-06-07T10:51:00.000Z,71326.51000000,71326.51000000,71304.65000000,71304.66000000,7.57291000
2024-06-07T10:52:00.000Z,71304.65000000,71336.08000000,71304.65000000,71336.08000000,8.89164000
2024-06-07T10:53:00.000Z,71336.07000000,71358.07000000,71336.07000000,71358.07000000,12.45989000
2024-06-07T10:54:00.000Z,71358.07000000,71397.66000000,71358.06000000,71396.51000000,17.75607000
2024-06-07T10:55:00.000Z,71396.52000000,71434.86000000,71396.52000000,71434.86000000,29.00910000
2024-06-07T10:56:00.000Z,71434.85000000,71434.86000000,71389.22000000,71389.23000000,13.72797000
2024-06-07T10:57:00.000Z,71389.22000000,71389.23000000,71363.60000000,71363.61000000,5.62365000
2024-06-07T10:58:00.000Z,71363.61000000,71389.24000000,71363.60000000,71389.24000000,12.89791000
2024-06-07T10:59:00.000Z,71389.23000000,71389.24000000,71377.37000000,71377.38000000,4.54109000
2024-06-07T11:00:00.000Z,71377.37000000,71386.00000000,71363.60000000,71381.18000000,12.08991000
2024-06-07T11:01:00.000Z,71381.17000000,71381.18000000,71361.17000000,71361.18000000,6.01889000
2024-06-07T11:02:00.000Z,71361.17000000,71379.99000000,71361.17000000,71379.99000000,6.43850000
2024-06-07T11:03:00.000Z,71379.98000000,71381.00000000,71379.98000000,71381.00000000,3.13099000
2024-06-07T11:04:00.000Z,71380.99000000,71410.00000000,71380.99000000,71410.00000000,12.58943000
2024-06-07T11:05:00.000Z,71409.99000000,71410.00000000,71389.20000000,71389.20000000,13.52023000
2024-06-07T11:06:00.000Z,71389.20000000,71389.20000000,71370.72000000,71370.72000000,8.65652000
2024-06-07T11:07:00.000Z,71370.72000000,71402.40000000,71370.72000000,71402.39000000,10.89647000
2024-06-07T11:08:00.000Z,71402.40000000,71410.00000000,71386.44000000,71386.44000000,16.07283000
2024-06-07T11:09:00.000Z,71386.44000000,71386.45000000,71383.60000000,71384.13000000,5.67163000
2024-06-07T11:10:00.000Z,71384.13000000,71384.14000000,71384.13000000,71384.13000000,9.33724000
2024-06-07T11:11:00.000Z,71384.14000000,71384.14000000,71346.25000000,71346.26000000,15.94770000
2024-06-07T11:12:00.000Z,71346.26000000,71361.54000000,71346.25000000,71355.66000000,8.66157000
2024-06-07T11:13:00.000Z,71355.66000000,71355.67000000,71345.01000000,71345.01000000,9.01752000
2024-06-07T11:14:00.000Z,71345.01000000,71346.98000000,71328.00000000,71346.97000000,21.51039000
2024-06-07T11:15:00.000Z,71346.97000000,71346.98000000,71303.40000000,71303.40000000,9.81153000
2024-06-07T11:16:00.000Z,71303.41000000,71376.00000000,71303.40000000,71372.66000000,17.36834000
2024-06-07T11:17:00.000Z,71372.66000000,71383.33000000,71358.31000000,71358.31000000,16.68228000
2024-06-07T11:18:00.000Z,71358.31000000,71358.32000000,71332.00000000,71332.00000000,12.71822000
2024-06-07T11:19:00.000Z,71332.00000000,71336.40000000,71332.00000000,71335.82000000,14.23789000
2024-06-07T11:20:00.000Z,71335.82000000,71335.83000000,71332.00000000,71332.00000000,2.97325000
2024-06-07T11:21:00.000Z,71332.00000000,71332.01000000,71332.00000000,71332.00000000,2.95633000
2024-06-07T11:22:00.000Z,71332.00000000,71332.01000000,71308.88000000,71316.25000000,9.93432000
2024-06-07T11:23:00.000Z,71316.26000000,71330.92000000,71316.25000000,71330.91000000,2.36231000
2024-06-07T11:24:00.000Z,71330.91000000,71330.92000000,71320.52000000,71320.53000000,4.32117000
2024-06-07T11:25:00.000Z,71320.52000000,71398.61000000,71320.52000000,71398.60000000,11.81775000
2024-06-07T11:26:00.000Z,71398.60000000,71398.61000000,71376.40000000,71376.40000000,7.57975000
2024-06-07T11:27:00.000Z,71376.41000000,71400.00000000,71376.41000000,71400.00000000,5.91327000
2024-06-07T11:28:00.000Z,71399.99000000,71400.00000000,71393.00000000,71398.73000000,15.80262000
2024-06-07T11:29:00.000Z,71398.73000000,71410.00000000,71398.73000000,71401.28000000,20.46074000
